photoID,userID,dateTaken,poiID,poiTheme,seqID
223,103712040@N03,1485442877,29,Museum,94
224,103712040@N03,1485442997,29,Museum,94
225,103712040@N03,1485443060,29,Museum,94
226,103712040@N03,1485954449,15,Museum,95
227,103712040@N03,1485954453,15,Museum,95
228,103712040@N03,1485954765,15,Museum,95
229,103712040@N03,1485954786,15,Museum,95
230,103712040@N03,1485954819,15,Museum,95
231,103712040@N03,1485954867,15,Museum,95
232,103712040@N03,1489004205,15,Museum,96
233,103712040@N03,1489004238,15,Museum,96
234,103712040@N03,1489004277,15,Museum,96
235,103712040@N03,1489004344,15,Museum,96
236,103712040@N03,1489004439,15,Museum,96
237,103712040@N03,1489004942,15,Museum,96
238,103712040@N03,1489004988,15,Museum,96
239,103712040@N03,1489005018,15,Museum,96
240,103712040@N03,1489005059,15,Museum,96
241,103712040@N03,1489005117,15,Museum,96
242,103712040@N03,1489005188,15,Museum,96
243,103712040@N03,1489005237,15,Museum,96
244,103712040@N03,1489005245,15,Museum,96
245,103712040@N03,1489005254,15,Museum,96
246,103712040@N03,1489588492,15,Museum,97
247,103712040@N03,1489588590,15,Museum,97
248,103712040@N03,1489588597,15,Museum,97
249,103712040@N03,1489588618,15,Museum,97
250,103712040@N03,1489588636,15,Museum,97
251,103712040@N03,1489588650,15,Museum,97
252,103712040@N03,1489589391,15,Museum,97
253,103712040@N03,1489589412,15,Museum,97
254,103712040@N03,1489589433,15,Museum,97
255,103712040@N03,1489589499,15,Museum,97
256,103712040@N03,1489589889,15,Museum,97
257,103712040@N03,1489610268,28,Museum,97
258,103712040@N03,1489610279,28,Museum,97
259,103712040@N03,1489610329,28,Museum,97
260,103712040@N03,1489610380,28,Museum,97
261,103712040@N03,1489610581,28,Museum,97
262,103712040@N03,1489610689,28,Museum,97
263,103712040@N03,1489611601,28,Museum,97
264,103712040@N03,1489611728,28,Museum,97
265,103712040@N03,1489611918,28,Museum,97
266,103712040@N03,1489611931,28,Museum,97
267,103712040@N03,1489612090,28,Museum,97
268,103712040@N03,1489613128,28,Museum,97
269,103712040@N03,1489613190,28,Museum,97
270,103712040@N03,1489613267,28,Museum,97
271,103712040@N03,1492006430,28,Museum,98
272,103712040@N03,1492006454,28,Museum,98
273,103712040@N03,1492006467,28,Museum,98
274,103712040@N03,1492006510,28,Museum,98
275,103712040@N03,1492006517,28,Museum,98
276,103712040@N03,1492006536,28,Museum,98
277,103712040@N03,1492006596,28,Museum,98
278,103712040@N03,1492006602,28,Museum,98
279,103712040@N03,1492006844,28,Museum,98
280,103712040@N03,1492006849,28,Museum,98
281,103712040@N03,1492610742,15,Museum,99
282,103712040@N03,1492610817,15,Museum,99
283,103712040@N03,1492610829,15,Museum,99
284,103712040@N03,1492610836,15,Museum,99
285,103712040@N03,1492610846,15,Museum,99
286,103712040@N03,1492610867,15,Museum,99
287,103712040@N03,1492610879,15,Museum,99
288,103712040@N03,1492611257,15,Museum,99
289,103712040@N03,1492611278,15,Museum,99
290,103712040@N03,1492611284,15,Museum,99
291,103712040@N03,1492611293,15,Museum,99
292,103712040@N03,1492611328,15,Museum,99
293,103712040@N03,1492611361,15,Museum,99
294,103712040@N03,1492611563,15,Museum,99
295,103712040@N03,1492702513,29,Museum,100
296,103712040@N03,1492702535,29,Museum,100
297,103712040@N03,1492702562,29,Museum,100
298,103712040@N03,1492702609,29,Museum,100
299,103712040@N03,1492702652,29,Museum,100
300,103712040@N03,1492702660,29,Museum,100
301,103712040@N03,1492702663,29,Museum,100
302,103712040@N03,1492702709,29,Museum,100
303,103712040@N03,1492702733,29,Museum,100
304,103712040@N03,1492702754,29,Museum,100
305,103712040@N03,1492702849,29,Museum,100
306,103712040@N03,1492702865,29,Museum,100
307,103712040@N03,1492702958,29,Museum,100
308,103712040@N03,1492702977,29,Museum,100
309,103712040@N03,1492703428,29,Museum,100
310,103712040@N03,1493307700,15,Museum,101
311,103712040@N03,1493307747,15,Museum,101
312,103712040@N03,1493307756,15,Museum,101
313,103712040@N03,1493307766,15,Museum,101
314,103712040@N03,1493307767,15,Museum,101
315,103712040@N03,1493307771,15,Museum,101
316,103712040@N03,1493307808,15,Museum,101
317,103712040@N03,1493307813,15,Museum,101
318,103712040@N03,1493307816,15,Museum,101
319,103712040@N03,1493307832,15,Museum,101
320,103712040@N03,1493307837,15,Museum,101
321,103712040@N03,1493307840,15,Museum,101
322,103712040@N03,1493307841,15,Museum,101
323,103712040@N03,1493307859,15,Museum,101
324,103712040@N03,1493307873,15,Museum,101
325,103712040@N03,1493307906,15,Museum,101
326,103712040@N03,1493307909,15,Museum,101
327,103712040@N03,1493307911,15,Museum,101
328,103712040@N03,1493307927,15,Museum,101
329,103712040@N03,1493307935,15,Museum,101
330,103712040@N03,1493307948,15,Museum,101
331,103712040@N03,1493308077,15,Museum,101
332,103712040@N03,1493309612,15,Museum,101
333,103712040@N03,1493423737,24,Museum,102
334,103712040@N03,1493423769,24,Museum,102
335,103712040@N03,1493424057,24,Museum,102
336,103712040@N03,1493424068,24,Museum,102
337,103712040@N03,1493424152,24,Museum,102
338,103712040@N03,1493424313,24,Museum,102
339,103712040@N03,1493424360,24,Museum,102
340,103712040@N03,1493424368,24,Museum,102
341,103712040@N03,1493424463,24,Museum,102
342,103712040@N03,1493424730,24,Museum,102
343,103712040@N03,1493424748,24,Museum,102
344,103712040@N03,1493425061,24,Museum,102
345,103712040@N03,1493425630,24,Museum,102
346,103712040@N03,1493425879,24,Museum,102
347,103712040@N03,1493425924,24,Museum,102
348,103712040@N03,1493426011,24,Museum,102
349,103712040@N03,1493426156,24,Museum,102
350,103712040@N03,1493426371,24,Museum,102
