photoID,userID,dateTaken,poiID,poiTheme,seqID
257,127226743@N02,1512918992,18,Museum,186
258,127226743@N02,1512919091,18,Museum,186
259,127226743@N02,1512919127,18,Museum,186
260,127226743@N02,1512919786,18,Museum,186
261,127226743@N02,1512920861,18,Museum,186
262,127226743@N02,1517504005,15,Museum,187
263,127226743@N02,1517504348,15,Museum,187
264,127226743@N02,1517507016,27,Museum,187
265,127226743@N02,1517507111,27,Museum,187
266,127226743@N02,1517507145,27,Museum,187
267,127226743@N02,1517507270,27,Museum,187
268,127226743@N02,1517507271,27,Museum,187
269,127226743@N02,1517507876,19,Museum,187
270,127226743@N02,1517507883,19,Museum,187
271,127226743@N02,1517507890,19,Museum,187
272,127226743@N02,1517507902,19,Museum,187
273,127226743@N02,1517507922,19,Museum,187
274,127226743@N02,1517507931,19,Museum,187
275,127226743@N02,1517507940,19,Museum,187
276,127226743@N02,1517507953,19,Museum,187
277,127226743@N02,1517507964,19,Museum,187
278,127226743@N02,1517507977,19,Museum,187
279,127226743@N02,1517507984,19,Museum,187
280,127226743@N02,1517507992,19,Museum,187
281,127226743@N02,1517507998,19,Museum,187
282,127226743@N02,1517508022,19,Museum,187
283,127434104@N07,1483634511,24,Museum,188
284,127434104@N07,1483634629,24,Museum,188
285,127434104@N07,1483634698,24,Museum,188
286,127434104@N07,1483635381,24,Museum,188
287,127434104@N07,1483635467,24,Museum,188
288,127434104@N07,1483635818,24,Museum,188
289,130326114@N04,1527375063,2,Museum,207
290,130326114@N04,1527375065,2,Museum,207
291,130326114@N04,1527377145,2,Museum,207
292,130326114@N04,1527377174,2,Museum,207
293,130326114@N04,1527377682,2,Museum,207
294,130326114@N04,1527377686,2,Museum,207
295,130610051@N02,1535770800,23,Museum,209
296,130610051@N02,1535770800,23,Museum,209
297,130610051@N02,1535770800,23,Museum,209
298,130610051@N02,1535770800,23,Museum,209
299,130610051@N02,1535770800,23,Museum,209
300,130610051@N02,1535770800,23,Museum,209
301,130610051@N02,1535770800,23,Museum,209
302,130610051@N02,1535770800,23,Museum,209
303,130610051@N02,1535770800,23,Museum,209
304,130610051@N02,1535770800,23,Museum,209
305,130610051@N02,1535770800,23,Museum,209
306,130610051@N02,1535770800,23,Museum,209
307,130610051@N02,1535770800,23,Museum,209
308,130610051@N02,1535770800,23,Museum,209
309,130610051@N02,1535770800,23,Museum,209
310,130610051@N02,1535770800,23,Museum,209
311,130610051@N02,1535770800,23,Museum,209
312,130610051@N02,1535770800,23,Museum,209
313,130610051@N02,1535770800,23,Museum,209
314,130610051@N02,1535770800,23,Museum,209
315,130610051@N02,1535770800,23,Museum,209
316,130610051@N02,1535770800,23,Museum,209
317,130610051@N02,1535770800,23,Museum,209
318,130610051@N02,1535770800,23,Museum,209
319,130610051@N02,1535770800,23,Museum,209
320,130610051@N02,1535770800,23,Museum,209
321,130610051@N02,1535770800,23,Museum,209
322,130610051@N02,1535770800,23,Museum,209
323,130610051@N02,1535770800,23,Museum,209
324,130610051@N02,1535770800,23,Museum,209
325,130610051@N02,1535770800,23,Museum,209
326,130610051@N02,1535770800,23,Museum,209
327,130610051@N02,1535770800,23,Museum,209
328,130610051@N02,1535770800,23,Museum,209
329,130610051@N02,1535770800,23,Museum,209
330,130610051@N02,1535770800,23,Museum,209
331,130624433@N04,1535928303,23,Museum,220
332,130624433@N04,1535928624,23,Museum,220
333,130624433@N04,1535929685,23,Museum,220
334,130624433@N04,1545516964,12,Historical,222
335,130624433@N04,1545517226,12,Historical,222
336,130624433@N04,1545517257,12,Historical,222
337,13069463@N00,1496496117,3,Education,224
338,13069463@N00,1496496801,3,Education,224
339,13069463@N00,1496498595,3,Education,224
340,13069463@N00,1496498767,3,Education,224
341,13069463@N00,1496498801,3,Education,224
342,13069463@N00,1496498812,3,Education,224
343,13069463@N00,1496498829,3,Education,224
344,13069463@N00,1496498930,3,Education,224
345,13069463@N00,1496499043,3,Education,224
346,13069463@N00,1496499103,3,Education,224
347,13069463@N00,1496499289,3,Education,224
348,13069463@N00,1496499433,3,Education,224
349,13069463@N00,1496499522,3,Education,224
350,13069463@N00,1496499613,3,Education,224
351,13069463@N00,1496499619,3,Education,224
352,13069463@N00,1496499711,3,Education,224
353,13069463@N00,1496499737,3,Education,224
354,13069463@N00,1496499760,3,Education,224
355,13069463@N00,1496499784,3,Education,224
356,13069463@N00,1496500054,3,Education,224
357,13069463@N00,1496500234,3,Education,224
358,13069463@N00,1496500389,3,Education,224
359,13069463@N00,1496501533,3,Education,224
360,13069463@N00,1496501609,3,Education,224
361,13069463@N00,1496501734,3,Education,224
362,13069463@N00,1496502503,3,Education,224
363,13069463@N00,1496502613,3,Education,224
364,13069463@N00,1496502619,3,Education,224
365,13069463@N00,1496502973,3,Education,224
366,13069463@N00,1496503389,3,Education,224
367,13069463@N00,1496504356,3,Education,224
368,13069463@N00,1496504359,3,Education,224
369,13069463@N00,1496504581,3,Education,224
370,13069463@N00,1496504959,3,Education,224
371,13069463@N00,1496505080,3,Education,224
372,13069463@N00,1496505174,3,Education,224
373,13069463@N00,1496505226,3,Education,224
374,13069463@N00,1496512486,22,Museum,224
375,13069463@N00,1496512927,22,Museum,224
376,13069463@N00,1496513401,22,Museum,224
377,13069463@N00,1496515425,22,Museum,224
378,13069463@N00,1496515476,22,Museum,224
379,13069463@N00,1496515524,22,Museum,224
380,13069463@N00,1496516372,12,Historical,224
381,13069463@N00,1496516493,12,Historical,224
382,13069463@N00,1496519359,12,Historical,224
383,13069463@N00,1496519371,12,Historical,224
384,13069463@N00,1496519805,12,Historical,224
385,13069463@N00,1496519993,12,Historical,224
386,13069463@N00,1496520720,12,Historical,224
387,13069463@N00,1496521600,12,Historical,224
388,13069463@N00,1496521675,12,Historical,224
389,13069463@N00,1496522249,12,Historical,224
390,13069463@N00,1496523887,12,Historical,224
391,13069463@N00,1496523892,12,Historical,224
392,13069463@N00,1496523955,12,Historical,224
393,13069463@N00,1496523963,12,Historical,224
394,13069463@N00,1496523968,12,Historical,224
395,13069463@N00,1496523987,12,Historical,224
396,13069463@N00,1496524003,12,Historical,224
397,13069463@N00,1496524015,12,Historical,224
398,13069463@N00,1496524100,12,Historical,224
399,13069463@N00,1496524177,12,Historical,224
400,130823817@N03,1490021271,12,Historical,231
401,130823817@N03,1490026994,12,Historical,231
402,130823817@N03,1497363898,2,Museum,241
403,130823817@N03,1497364953,2,Museum,241
404,130823817@N03,1518445330,8,Museum,244
405,130823817@N03,1518445430,8,Museum,244
406,130823817@N03,1518445503,8,Museum,244
407,130823817@N03,1518445738,8,Museum,244
408,130823817@N03,1518445865,8,Museum,244
409,130823817@N03,1518445939,8,Museum,244
410,130823817@N03,1518445955,8,Museum,244
411,130823817@N03,1518445969,8,Museum,244
412,130823817@N03,1518445976,8,Museum,244
413,130823817@N03,1518446033,8,Museum,244
414,130823817@N03,1518446093,8,Museum,244
415,130823817@N03,1518446268,8,Museum,244
416,130823817@N03,1524248451,17,Museum,247
417,130823817@N03,1524248612,17,Museum,247
418,130823817@N03,1524248653,17,Museum,247
419,130823817@N03,1524248661,17,Museum,247
420,130823817@N03,1524248745,17,Museum,247
421,130823817@N03,1524249071,17,Museum,247
422,130823817@N03,1524249462,17,Museum,247
423,130823817@N03,1524249574,17,Museum,247
424,130823817@N03,1524249654,17,Museum,247
425,130823817@N03,1524249947,17,Museum,247
426,130823817@N03,1524250556,17,Museum,247
427,130823817@N03,1524250619,17,Museum,247
428,130823817@N03,1524250674,17,Museum,247
429,130823817@N03,1524250761,17,Museum,247
430,130823817@N03,1524250796,17,Museum,247
431,130823817@N03,1524250963,17,Museum,247
432,130823817@N03,1524251251,17,Museum,247
433,130823817@N03,1524251313,17,Museum,247
434,130823817@N03,1524251446,17,Museum,247
435,130823817@N03,1524252295,17,Museum,247
436,130823817@N03,1524252310,17,Museum,247
437,130823817@N03,1524252321,17,Museum,247
438,132646954@N02,1531663539,2,Museum,251
439,132646954@N02,1531663711,2,Museum,251
440,132646954@N02,1531664501,23,Museum,251
441,132646954@N02,1531664510,23,Museum,251
442,132646954@N02,1531667986,23,Museum,251
443,132646954@N02,1531668070,23,Museum,251
444,132646954@N02,1531669021,23,Museum,251
445,132646954@N02,1531669186,23,Museum,251
446,132646954@N02,1531669992,23,Museum,251
447,132646954@N02,1531670046,23,Museum,251
448,132646954@N02,1531670160,23,Museum,251
449,132646954@N02,1531670198,23,Museum,251
450,132646954@N02,1531670204,23,Museum,251
451,132646954@N02,1531675560,12,Historical,251
452,132646954@N02,1531675586,12,Historical,251
453,132646954@N02,1531675652,12,Historical,251
454,132646954@N02,1531675716,12,Historical,251
455,132646954@N02,1531675729,12,Historical,251
456,133073376@N08,1529161117,1,Historical,254
457,133073376@N08,1529161717,1,Historical,254
458,133073376@N08,1529162686,1,Historical,254
459,134532795@N05,1530472312,12,Historical,267
460,134532795@N05,1530474293,12,Historical,267
461,134532795@N05,1530474336,12,Historical,267
462,134532795@N05,1530534861,12,Historical,268
463,134532795@N05,1530535055,12,Historical,268
464,134532795@N05,1530567181,12,Historical,269
465,134532795@N05,1530569362,12,Historical,269
466,134532795@N05,1530614610,12,Historical,270
467,134532795@N05,1530614670,12,Historical,270
468,134532795@N05,1530616150,12,Historical,270
